filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
7ce46d0d-23f5-4da0-a21c-f8da8fed0c8a.fast5	7ce46d0d-23f5-4da0-a21c-f8da8fed0c8a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	440	4	94820.688000	13.104250	13104	TRUE	94821.050000	12742	12.742250	4433	9.858669	0.000000	62.881874	7.752560	62.245983	8.710310
f4db3292-3057-4dc2-be24-3636622d9d66.fast5	f4db3292-3057-4dc2-be24-3636622d9d66	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	188	2	76873.437250	15.018750	15018	TRUE	76873.515250	14940	14.940750	4400	8.777402	0.000000	74.596855	11.025863	77.394302	10.553333
319e1a7a-c4f5-4909-93be-ac832b771b77.fast5	319e1a7a-c4f5-4909-93be-ac832b771b77	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	330	3	66603.038500	27.931750	27931	TRUE	66603.038500	27931	27.931750	9423	10.664363	0.000000	74.424576	8.786234	72.706123	9.207088
f681ed11-ef39-4e60-8b51-b90dc7f821a0.fast5	f681ed11-ef39-4e60-8b51-b90dc7f821a0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	148	3	45018.597000	14.109250	14109	TRUE	45019.011000	13695	13.695250	4587	10.501678	0.000000	70.117592	10.509026	72.084885	9.463671
2d718f37-9738-402b-a186-f6baa6b98e9a.fast5	2d718f37-9738-402b-a186-f6baa6b98e9a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	235	3	63563.354000	46.311500	46311	FALSE	63563.413000	46252	46.252500	14246	5.807370	0.000000	68.394806	9.992188	71.943687	9.630742
8b9e7c0e-878a-45f3-bc93-1006f8bb5dd6.fast5	8b9e7c0e-878a-45f3-bc93-1006f8bb5dd6	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	188	2	56790.411250	69.144750	69144	TRUE	56790.446250	69109	69.109750	26179	9.052473	0.000000	75.975082	10.164467	77.993690	10.930410
1421799d-254a-4cbd-a40b-ff7d1d171f6b.fast5	1421799d-254a-4cbd-a40b-ff7d1d171f6b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	123	1	22502.205250	15.980750	15980	TRUE	22502.335250	15850	15.850750	7469	7.369407	0.000000	74.252296	9.475350	72.684143	9.835914
d06b9f86-1d50-4565-90cc-2f4b0da8873e.fast5	d06b9f86-1d50-4565-90cc-2f4b0da8873e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	207	4	40159.556750	22.765750	22765	TRUE	40159.628750	22693	22.693750	8802	10.091169	0.000000	63.570988	8.613955	62.955875	8.965616
4668c500-d4c1-440c-b62c-55dbfad4c3af.fast5	4668c500-d4c1-440c-b62c-55dbfad4c3af	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	187	1	34866.400750	21.390500	21390	TRUE	34867.072750	20718	20.718500	8780	8.492276	0.000000	64.949219	10.164467	67.760605	9.726452
2a0b1e9c-4dda-49e6-84a7-59602951c0dd.fast5	2a0b1e9c-4dda-49e6-84a7-59602951c0dd	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	181	1	83838.683250	15.560000	15560	TRUE	83838.712250	15531	15.531000	4387	11.624126	0.000000	72.701782	8.613955	72.446846	10.265253
d21febd1-5cb5-4e82-a7f1-8542c7c21240.fast5	d21febd1-5cb5-4e82-a7f1-8542c7c21240	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	241	4	102376.473250	12.822750	12822	TRUE	102376.552250	12743	12.743750	4323	10.312690	0.000000	70.806709	10.681305	74.120293	9.698035
4a35e5e0-5e08-408b-8ee4-6f81c9bb4303.fast5	4a35e5e0-5e08-408b-8ee4-6f81c9bb4303	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	212	2	22957.997250	12.256000	12256	TRUE	22958.672250	11581	11.581000	4361	10.711264	0.000000	61.159081	9.475350	64.716446	8.697906
170ec768-2177-4ffc-9e2b-f73bff98e283.fast5	170ec768-2177-4ffc-9e2b-f73bff98e283	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	466	3	876.709500	22.628750	22628	TRUE	876.759500	22578	22.578750	8880	11.017450	0.000000	70.978989	10.336746	73.320679	9.298013
32bcc490-3f65-4957-92a1-b4f92fc9541b.fast5	32bcc490-3f65-4957-92a1-b4f92fc9541b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	187	1	74629.296750	15.060000	15060	TRUE	74629.478750	14878	14.878000	4403	9.756297	0.000000	62.881874	9.992188	64.669556	8.687929
823e4a0d-93c2-4d8b-877f-2f37ab4816b5.fast5	823e4a0d-93c2-4d8b-877f-2f37ab4816b5	94366cac0c36fad0bb7d5154ad192c5ea806fdf0	0	373	2	132.123500	44.369000	44369	TRUE	132.181500	44311	44.311000	17055	11.199586	0.000000	78.789009	11.033909	81.294548	10.375114
60514578-b148-4399-afb6-85aba0016946.fast5	60514578-b148-4399-afb6-85aba0016946	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	396	1	51343.241000	13.030500	13030	TRUE	51343.302000	12969	12.969500	4563	11.344252	0.000000	78.386993	9.303072	76.519814	9.679872
792754e5-171f-4585-8bae-844dc7897932.fast5	792754e5-171f-4585-8bae-844dc7897932	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	291	2	26644.719000	10.815500	10815	TRUE	26644.914000	10620	10.620500	4280	9.987171	0.000000	73.390900	8.613955	71.223915	9.201674
53cead20-d494-4f79-a7ad-0af717d20496.fast5	53cead20-d494-4f79-a7ad-0af717d20496	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	161	2	65577.209500	50.317000	50317	TRUE	65577.302500	50224	50.224000	14643	8.110898	0.000000	74.424576	9.647630	73.137848	9.595033
3d8b160a-e387-45bb-ad2f-c68e4a7eafb3.fast5	3d8b160a-e387-45bb-ad2f-c68e4a7eafb3	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	176	1	37647.691000	13.263500	13263	TRUE	37647.830000	13124	13.124500	4461	9.671957	0.000000	68.911644	10.336746	70.984474	9.420256
6255cd36-0bcd-469b-9f8f-4a79ee5af704.fast5	6255cd36-0bcd-469b-9f8f-4a79ee5af704	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	160	3	19952.522500	9.740750	9740	TRUE	19952.676500	9586	9.586750	4249	10.820720	0.000000	69.600761	8.097118	67.961357	9.069412
906f19ac-0950-4b43-90ab-ff6708f0d11d.fast5	906f19ac-0950-4b43-90ab-ff6708f0d11d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	12	2	124760.781500	13.152250	13152	TRUE	124760.825500	13108	13.108250	4477	10.320107	0.000000	100.094162	10.509026	98.396240	12.101767
0b88f337-a392-4bc8-bd05-887730a899c0.fast5	0b88f337-a392-4bc8-bd05-887730a899c0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	210	4	9954.437750	11.628000	11628	TRUE	9954.530750	11535	11.535000	4381	10.201541	0.000000	72.012665	10.509026	74.238045	9.243910
23b70f68-c51d-4b8c-a35a-73c8e84dfbce.fast5	23b70f68-c51d-4b8c-a35a-73c8e84dfbce	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	430	4	88572.462250	43.498250	43498	TRUE	88572.580250	43380	43.380250	17756	9.786937	0.000000	77.353317	9.992188	77.879601	10.086051
f51550ce-bb1f-4f17-9580-8f580a10a42a.fast5	f51550ce-bb1f-4f17-9580-8f580a10a42a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	83	3	23769.896750	55.404500	55404	TRUE	23769.964750	55336	55.336500	21591	10.586779	0.000000	73.390900	9.992188	72.540596	9.369716
7dbe2cf6-2e17-48b5-9a6f-a89a8fd923a7.fast5	7dbe2cf6-2e17-48b5-9a6f-a89a8fd923a7	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	243	4	95396.585250	12.937750	12937	TRUE	95396.799250	12723	12.723750	4346	9.196410	0.000000	53.751080	6.718885	55.239681	7.828398
dcb00f6d-96ca-4788-9f67-9801f18593f1.fast5	dcb00f6d-96ca-4788-9f67-9801f18593f1	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	370	3	54224.892250	12.367000	12367	TRUE	54224.993250	12266	12.266000	4317	10.905014	0.000000	73.907738	8.786234	72.098946	9.283813
a1ec048f-f88d-43d7-b215-a65c4be2c210.fast5	a1ec048f-f88d-43d7-b215-a65c4be2c210	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	131	3	24460.602500	11.229750	11229	TRUE	24460.704500	11127	11.127750	4330	10.612334	0.000000	69.945320	10.509026	71.988503	9.382348
b7db8ab4-1fba-49e0-88d6-976efd47d5c0.fast5	b7db8ab4-1fba-49e0-88d6-976efd47d5c0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	368	3	33368.601000	37.145250	37145	TRUE	33368.965000	36781	36.781250	11971	9.357670	0.000000	67.016571	9.303072	67.074883	9.848926
ca921bd3-4651-43e5-833b-193944b5c152.fast5	ca921bd3-4651-43e5-833b-193944b5c152	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	313	1	9673.803750	12.927500	12927	TRUE	9673.821750	12909	12.909500	4423	10.886927	0.000000	71.323547	10.853583	74.251320	9.848221
b0984658-33b0-493c-9bd9-ac8f91fd097f.fast5	b0984658-33b0-493c-9bd9-ac8f91fd097f	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	49	4	57670.240000	14.824250	14824	TRUE	57670.631000	14433	14.433250	4340	9.371277	0.000000	56.335266	9.130793	63.076431	8.955637
1a64231b-96de-4e21-b491-6cf087b89c01.fast5	1a64231b-96de-4e21-b491-6cf087b89c01	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	131	4	78640.501000	14.387500	14387	TRUE	78640.533000	14355	14.355500	4544	10.576863	0.000000	81.143456	9.130793	78.472420	9.483315
a65646d0-7735-42de-a61b-5631b67cf381.fast5	a65646d0-7735-42de-a61b-5631b67cf381	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	327	2	59978.775500	34.456250	34456	TRUE	59979.120500	34111	34.111250	9168	10.784106	0.000000	57.368942	9.130793	60.136745	8.296680
c1e0614a-ebb9-4281-b7df-f41f05e09166.fast5	c1e0614a-ebb9-4281-b7df-f41f05e09166	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	59	2	14139.340250	13.093750	13093	TRUE	14139.380250	13053	13.053750	4546	9.187076	0.000000	70.978989	8.097118	70.249939	9.226892
3c9d4e46-c701-4b98-b4b7-bf6487827f46.fast5	3c9d4e46-c701-4b98-b4b7-bf6487827f46	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	135	3	46255.111000	38.413000	38413	TRUE	46255.154000	38370	38.370000	13435	12.075788	0.000000	67.705688	10.164467	69.679756	9.622993
17811499-a34f-4d9e-a55c-9082133a7427.fast5	17811499-a34f-4d9e-a55c-9082133a7427	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	203	4	5057.016000	11.099500	11099	TRUE	5057.056000	11059	11.059500	4411	11.293387	0.000000	74.080017	8.613955	73.986359	9.408849
0909f6d4-dd70-43cf-9f9f-69f44cfc4b53.fast5	0909f6d4-dd70-43cf-9f9f-69f44cfc4b53	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	313	3	62467.237750	13.085000	13085	TRUE	62467.562750	12760	12.760000	4391	10.445689	0.000000	76.319641	8.613955	75.458382	9.984111
830cd394-4f34-42ea-a40d-0ee7bf78a115.fast5	830cd394-4f34-42ea-a40d-0ee7bf78a115	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	171	1	52764.258000	36.977500	36977	TRUE	52764.310000	36925	36.925500	13248	10.209195	0.000000	75.975082	9.647630	75.720596	10.709648
b883c1d8-f603-4ec6-83cb-3d69e299bde5.fast5	b883c1d8-f603-4ec6-83cb-3d69e299bde5	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	411	3	11669.508250	12.940000	12940	TRUE	11669.691250	12757	12.757000	4325	10.898088	0.000000	69.773041	10.336746	72.970917	9.106194
5faaff0e-ae97-4c0d-9cba-0d5eb4c06696.fast5	5faaff0e-ae97-4c0d-9cba-0d5eb4c06696	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	382	4	277.382250	39.207250	39207	TRUE	277.415250	39174	39.174250	16671	10.196697	0.000000	75.975082	10.509026	77.419518	10.688637
a942b291-df4f-454a-823e-52c96e814022.fast5	a942b291-df4f-454a-823e-52c96e814022	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	446	3	123694.455250	12.834500	12834	TRUE	123694.711250	12578	12.578500	4539	7.911892	0.000000	58.230339	7.063443	57.745728	8.203997
3089d324-56a0-4a56-aac1-c9adde7e57f0.fast5	3089d324-56a0-4a56-aac1-c9adde7e57f0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	137	2	9991.316750	12.972750	12972	TRUE	9991.358750	12930	12.930750	4394	9.854273	0.000000	75.630524	8.613955	74.487534	9.959817
9064abf9-e0a4-4f1c-ac71-98e7a75bddcc.fast5	9064abf9-e0a4-4f1c-ac71-98e7a75bddcc	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	2	2	92495.726000	13.771500	13771	TRUE	92495.897000	13600	13.600500	4387	10.702604	0.000000	69.600761	10.509026	71.801804	9.650321
61bbd38e-dec9-4b15-9fa3-642f1091203a.fast5	61bbd38e-dec9-4b15-9fa3-642f1091203a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	427	3	12616.090000	11.978750	11978	TRUE	12616.174000	11894	11.894750	4405	10.777916	0.000000	72.529503	8.441676	71.200378	9.224720
a0b761fb-c7c0-4530-8af2-8a586b92ad53.fast5	a0b761fb-c7c0-4530-8af2-8a586b92ad53	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	16	2	24626.216250	11.676000	11676	TRUE	24626.284250	11608	11.608000	4340	10.556783	0.000000	66.844292	10.164467	69.915794	9.623140
961318f6-a9e6-463e-a83a-c0494a2759da.fast5	961318f6-a9e6-463e-a83a-c0494a2759da	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	312	4	64656.530250	12.987750	12987	TRUE	64656.636250	12881	12.881750	4341	8.342440	0.000000	66.844292	9.819909	67.602631	9.213392
e1001301-1d5e-436e-90c5-07eebed7e161.fast5	e1001301-1d5e-436e-90c5-07eebed7e161	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	105	2	25284.386000	13.391500	13391	TRUE	25284.491000	13286	13.286500	4491	10.251189	0.000000	74.941414	9.992188	75.284538	9.735897
2357722c-94f9-4a3c-8f02-9faa54ffb675.fast5	2357722c-94f9-4a3c-8f02-9faa54ffb675	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	241	4	159020.527250	16.173250	16173	TRUE	159020.652250	16048	16.048250	4557	8.498945	0.000000	60.986801	9.475350	63.919910	8.793281
177fc12d-d9ec-48ec-972e-31051b54051a.fast5	177fc12d-d9ec-48ec-972e-31051b54051a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	440	4	70001.739000	20.662750	20662	TRUE	70001.847000	20554	20.554750	4449	11.166090	0.000000	68.394806	10.336746	71.793205	9.878521
3068733d-d97d-4648-af76-4b02d217eda1.fast5	3068733d-d97d-4648-af76-4b02d217eda1	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	84	3	36226.469750	11.025000	11025	TRUE	36226.577750	10917	10.917000	4525	10.076334	0.000000	75.113693	8.441676	75.020645	9.599821
d3efaeaf-ef15-44a0-9096-d1b93be4470f.fast5	d3efaeaf-ef15-44a0-9096-d1b93be4470f	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	291	1	118744.230000	11.402750	11402	FALSE	118744.250000	11382	11.382750	4229	6.832891	0.000000	70.978989	8.097118	71.706100	9.334184
cbb024d4-58a9-4a6b-92ad-c3b95e5f5bec.fast5	cbb024d4-58a9-4a6b-92ad-c3b95e5f5bec	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	349	3	35166.251750	36.779750	36779	TRUE	35166.395750	36635	36.635750	13455	10.854548	0.000000	69.773041	9.647630	70.241432	9.220242
44391418-49c8-49a8-bc7e-0c83560a0838.fast5	44391418-49c8-49a8-bc7e-0c83560a0838	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	447	4	52384.079250	13.409500	13409	TRUE	52384.414250	13074	13.074500	4418	9.765110	0.000000	64.087830	9.819909	66.324860	8.793688
8db2f37e-3f91-49c6-a546-4aa5eafb9c3d.fast5	8db2f37e-3f91-49c6-a546-4aa5eafb9c3d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	367	2	27421.913750	11.923750	11923	TRUE	27422.064750	11772	11.772750	4337	11.575557	0.000000	72.184944	8.441676	71.908531	10.235079
86b502c9-549d-47da-aad5-65820644aa5a.fast5	86b502c9-549d-47da-aad5-65820644aa5a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	32	4	63479.275500	13.796500	13796	TRUE	63479.308500	13763	13.763500	4533	9.899007	0.000000	74.080017	8.613955	74.373466	9.251020
fd436dd8-f9d1-46d7-8178-a42ac4b8942d.fast5	fd436dd8-f9d1-46d7-8178-a42ac4b8942d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	397	1	24935.339500	10.559250	10559	TRUE	24935.343500	10555	10.555250	4275	10.941484	0.000000	75.458244	8.786234	74.073441	9.728546
75c8ec96-9cac-40b8-a36e-11c356bdc2a3.fast5	75c8ec96-9cac-40b8-a36e-11c356bdc2a3	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	291	1	107945.677250	10.953750	10953	TRUE	107945.733250	10897	10.897750	4275	9.341578	0.000000	74.080017	9.647630	75.599808	10.579788
6e55273f-5902-4936-9880-9fd84291bb34.fast5	6e55273f-5902-4936-9880-9fd84291bb34	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	512	4	104588.743500	13.069500	13069	TRUE	104588.855500	12957	12.957500	4449	9.968140	0.000000	70.289871	10.164467	72.854103	9.378721
d09ebca8-c554-4af4-afda-b14a1943b3e7.fast5	d09ebca8-c554-4af4-afda-b14a1943b3e7	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	511	1	9015.794750	11.281000	11281	TRUE	9015.908750	11167	11.167000	4438	11.662514	0.000000	74.252296	8.613955	73.395187	9.609838
b2974d93-6f9a-4b0b-bb5b-89af082ff9f9.fast5	b2974d93-6f9a-4b0b-bb5b-89af082ff9f9	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	511	2	39023.727500	12.533750	12533	TRUE	39023.969500	12291	12.291750	4326	10.747819	0.000000	67.533409	10.164467	69.893463	8.991072
2010c6a5-9e45-4038-a1d3-c2df881a0cea.fast5	2010c6a5-9e45-4038-a1d3-c2df881a0cea	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	60	3	100345.270000	13.646750	13646	TRUE	100345.670000	13246	13.246750	4402	10.524519	0.000000	60.469967	9.475350	63.889133	8.476690
e3b23e59-2661-42db-bbc3-a8e303eaeeec.fast5	e3b23e59-2661-42db-bbc3-a8e303eaeeec	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	245	3	84876.809000	14.510750	14510	TRUE	84876.886000	14433	14.433750	4334	10.914790	0.000000	74.080017	8.786234	70.838165	9.658510
5c2620bb-1f6f-406d-b328-b308591f202b.fast5	5c2620bb-1f6f-406d-b328-b308591f202b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	354	1	58119.732000	13.314500	13314	TRUE	58119.800000	13246	13.246500	4414	10.533724	0.000000	67.877968	10.509026	72.057495	9.682345
e71ab25d-f6d6-4c92-845a-11a982ce8408.fast5	e71ab25d-f6d6-4c92-845a-11a982ce8408	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	316	3	40341.734250	21.186000	21186	TRUE	40341.755250	21165	21.165000	8573	11.101853	0.000000	75.630524	8.958513	73.876503	9.737527
11a7cd37-5780-4304-a2f6-7ab9d486716c.fast5	11a7cd37-5780-4304-a2f6-7ab9d486716c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	376	3	21210.244500	10.413250	10413	TRUE	21210.263500	10394	10.394250	4489	9.945170	0.000000	70.462151	10.164467	70.347824	8.905622
2e67c7b5-1e17-4c4f-a904-7d9f9e30f342.fast5	2e67c7b5-1e17-4c4f-a904-7d9f9e30f342	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	271	3	37116.911500	11.870750	11870	TRUE	37117.100500	11681	11.681750	4581	12.145446	0.000000	72.529503	8.613955	71.209686	9.163886
84546c79-8538-44c4-bfae-f79a756ee509.fast5	84546c79-8538-44c4-bfae-f79a756ee509	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	108	2	69754.351000	42.447000	42447	TRUE	69754.380000	42418	42.418000	12823	8.063947	0.000000	78.042435	9.475350	75.311325	10.411238
a1771c6a-3bd4-431d-b682-c158e8c76962.fast5	a1771c6a-3bd4-431d-b682-c158e8c76962	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	394	4	33272.811750	12.249250	12249	TRUE	33272.938750	12122	12.122250	4384	10.784173	0.000000	72.357224	10.681305	73.384727	9.304888
642d989f-26cf-45e1-8302-323bb6ce4dff.fast5	642d989f-26cf-45e1-8302-323bb6ce4dff	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	50	1	20273.930250	23.327250	23327	TRUE	20274.311250	22946	22.946250	8446	8.293085	0.000000	65.293777	9.303072	64.040421	8.982384
0fd7bd4c-c26a-47b7-8113-71f22a19cd54.fast5	0fd7bd4c-c26a-47b7-8113-71f22a19cd54	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	284	2	101066.838750	12.490250	12490	TRUE	101067.275750	12053	12.053250	4440	10.739388	0.000000	71.495827	8.441676	68.436508	9.486121
ff67b9c7-1809-4c6a-ba7b-e7a956dc0467.fast5	ff67b9c7-1809-4c6a-ba7b-e7a956dc0467	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	318	4	36057.189000	21.911500	21911	TRUE	36057.243000	21857	21.857500	8800	9.366320	0.000000	72.874062	8.269397	72.212631	9.330791
17b80620-5f05-46de-a13f-dc495725dd2b.fast5	17b80620-5f05-46de-a13f-dc495725dd2b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	181	1	12359.269750	37.247500	37247	TRUE	12359.328750	37188	37.188500	12937	9.759006	0.000000	69.773041	8.958513	70.934669	9.167183
2a1c6ff8-82c1-4879-be43-43c5d221be7c.fast5	2a1c6ff8-82c1-4879-be43-43c5d221be7c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	427	3	18695.706250	15.449000	15449	TRUE	18696.199250	14956	14.956000	4523	11.259949	0.000000	64.949219	9.819909	68.253746	8.804666
44218513-95a4-4b48-b060-28e2e3704905.fast5	44218513-95a4-4b48-b060-28e2e3704905	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	71	1	51818.914500	24.013500	24013	TRUE	51818.928500	23999	23.999500	8825	9.353512	0.000000	68.222527	9.819909	70.787682	9.591855
000962a1-9b04-4a96-b935-eadc4dc7c900.fast5	000962a1-9b04-4a96-b935-eadc4dc7c900	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	224	2	60353.476250	15.020750	15020	TRUE	60353.711250	14785	14.785750	4565	8.381092	0.000000	55.129314	8.958513	59.250248	8.002748
15b945e1-27e7-4380-8c51-53c113deaee7.fast5	15b945e1-27e7-4380-8c51-53c113deaee7	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	147	3	60227.012500	13.772250	13772	TRUE	60227.238500	13546	13.546250	4443	10.732032	0.000000	70.806709	10.336746	73.444344	9.237333
18cdb5ce-cca1-48f7-95c7-b8a289fd2a92.fast5	18cdb5ce-cca1-48f7-95c7-b8a289fd2a92	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	490	4	15933.192500	13.818750	13818	TRUE	15933.452500	13558	13.558750	4377	11.260122	0.000000	66.155174	9.992188	68.988289	8.776361
65549ea1-b4a6-419c-be0b-663f74f440c3.fast5	65549ea1-b4a6-419c-be0b-663f74f440c3	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	221	4	161180.984250	18.550750	18550	TRUE	161181.068250	18466	18.466750	4643	9.521913	0.000000	62.192757	7.580281	62.417297	8.379884
32541ee1-0945-4a3a-807b-2ee9e573830b.fast5	32541ee1-0945-4a3a-807b-2ee9e573830b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	61	1	45468.908000	11.998250	11998	TRUE	45468.984000	11922	11.922250	4328	9.217887	0.000000	67.361130	10.164467	69.141823	8.964130
3e3d4d30-8346-40fc-8026-bd37f13b250e.fast5	3e3d4d30-8346-40fc-8026-bd37f13b250e	dc765ecd41104753606e856f2398211a88925718	0	429	3	266.623750	11.667500	11667	TRUE	266.647750	11643	11.643500	4493	11.341982	0.000000	77.530914	11.026619	80.244209	10.123562
51d0ad04-fbf9-451a-878b-811125eb24bd.fast5	51d0ad04-fbf9-451a-878b-811125eb24bd	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	499	3	15418.342250	16.865500	16865	TRUE	15418.442250	16765	16.765500	4663	11.718578	0.000000	66.844292	9.992188	68.489067	9.046440
7e96de41-2af9-466d-bd0a-315510f1c528.fast5	7e96de41-2af9-466d-bd0a-315510f1c528	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	242	2	10645.919500	25.101000	25101	TRUE	10645.965500	25055	25.055000	8890	10.648998	0.000000	70.978989	9.647630	70.796700	9.486598
b6820d2f-9b6c-4078-8d82-4aba7806db6d.fast5	b6820d2f-9b6c-4078-8d82-4aba7806db6d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	225	2	6217.370750	32.788750	32788	TRUE	6217.468750	32690	32.690750	12117	8.290424	0.000000	73.563179	9.819909	76.415344	10.250574
87ca8ba9-5d83-45f8-b7d6-b993c334122e.fast5	87ca8ba9-5d83-45f8-b7d6-b993c334122e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	148	3	3596.449750	34.016500	34016	TRUE	3596.899750	33566	33.566500	13368	10.988017	0.000000	73.907738	8.441676	72.117622	9.547233
346a14ae-9a50-40b1-b9a3-db73bcaa1f28.fast5	346a14ae-9a50-40b1-b9a3-db73bcaa1f28	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	310	1	16222.577250	12.781000	12781	TRUE	16222.618250	12740	12.740000	4421	7.282271	0.000000	64.604668	9.647630	66.772736	8.925394
1825790d-4439-49ca-b988-b34bcb09b7e7.fast5	1825790d-4439-49ca-b988-b34bcb09b7e7	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	496	2	103732.278000	13.858000	13858	TRUE	103732.374000	13762	13.762000	4463	10.074533	0.000000	65.121498	9.819909	66.942406	8.818603
81e0bd6c-1dc5-46f6-bf1d-a997d32b5b9d.fast5	81e0bd6c-1dc5-46f6-bf1d-a997d32b5b9d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	386	1	13521.773000	26.854000	26854	TRUE	13521.963000	26664	26.664000	9075	11.535308	0.000000	72.874062	9.647630	72.657463	9.145789
1d4266e9-b3a9-4523-89f2-d5a789b45646.fast5	1d4266e9-b3a9-4523-89f2-d5a789b45646	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	317	1	123051.923250	12.790750	12790	TRUE	123051.967250	12746	12.746750	4302	9.479347	0.000000	60.986801	7.408001	60.372429	8.874204
